Time (sec),Position[2],Position[3],,,,,
1744147814.0687,-3.74714492256804E-13,6.03144515568045E-14,,,,,
1744147814.0794,-4.76439941122027E-13,5.83588499486912E-14,,,,,
1744147814.09188,-6.11612889856853E-13,5.64545314048803E-14,,,,,
1744147814.10173,-7.84374089354491E-13,5.46875179116943E-14,,,,,
1744147814.1133,-9.84770757689502E-13,5.30785815270317E-14,,,,,
1744147814.12284,-1.17255495202529E-12,5.16303510991713E-14,,,,,
1744147814.13382,-1.27949132645363E-12,5.03410279858368E-14,,,,,
1744147814.14368,-1.25714904573172E-12,4.92027514874965E-14,,,,,
1744147814.15437,-9.35459421899549E-13,4.81992572840733E-14,,,,,
1744147814.16507,-2.29489072771094E-13,4.73125034247126E-14,,,,,
1744147814.17482,2.00151461636493E-14,4.65306299709276E-14,,,,,
1744147814.18636,1.04430926302288E-13,4.58444327239001E-14,,,,,
1744147814.19647,1.28604941088753E-13,4.52484503878808E-14,,,,,
1744147814.20756,1.30904136428079E-13,4.47391632766995E-14,,,,,
1744147814.21731,1.25588093357922E-13,4.43139403366155E-14,,,,,
1744147814.22834,1.18010546478025E-13,4.39707240703898E-14,,,,,
1744147814.23939,1.10172275755438E-13,4.37078128701465E-14,,,,,
1744147814.24946,1.02789805144048E-13,4.35239845181647E-14,,,,,
1744147814.26011,9.6081733437434E-14,4.34183822216659E-14,,,,,
1744147814.27007,9.00749295506754E-14,4.33906294310946E-14,,,,,
1744147814.2808,8.47247168732708E-14,4.34408261044912E-14,,,,,
1744147814.29151,7.69976366129039E-14,4.35692174477297E-14,,,,,
1744147814.30211,6.73485925708349E-14,4.37775117941275E-14,,,,,
1744147814.31324,5.81001429626926E-14,4.40672148565566E-14,,,,,
1744147814.32306,4.98630947663903E-14,4.44404804026328E-14,,,,,
1744147814.33352,4.2694333467833E-14,4.49001391622555E-14,,,,,
1744147814.34408,3.64903069717367E-14,4.5449680613012E-14,,,,,
1744147814.3544,3.11164530491206E-14,4.60933537974263E-14,,,,,
1744147814.36549,2.64466278671921E-14,4.68362276588104E-14,,,,,
1744147814.37575,2.23725942220293E-14,4.76842408332488E-14,,,,,
1744147814.38668,1.88040669666521E-14,4.86444155626876E-14,,,,,
1744147814.39685,1.56663156231783E-14,4.97249320712029E-14,,,,,
1744147814.40751,1.28973836753015E-14,5.09353339128928E-14,,,,,
1744147814.41774,1.04457632256822E-14,5.22867189540897E-14,,,,,
1744147814.42868,8.26832270612486E-15,5.37920083910248E-14,,,,,
1744147814.43871,6.32876904521666E-15,5.54663163272431E-14,,,,,
1744147814.44916,4.21720072263293E-14,5.73330863579001E-14,,,,,
1744147814.46049,8.65709150079615E-14,5.93895664526213E-14,,,,,
1744147814.47006,3.70558947457667E-05,-0.000385691153890804,,,,,
1744147814.4804,1.29205915894119E-05,-0.000152705032250475,,,,,
1744147814.49101,4.5051317235673E-06,-5.32449523644079E-05,,,,,
1744147814.50194,1.57084230031928E-06,-1.85653668566257E-05,,,,,
1744147814.51158,5.47718835655664E-07,-4.82881130259662E-05,,,,,
1744147814.52181,1.90977747190588E-07,-1.68370240190285E-05,,,,,
1744147814.53253,6.6589812249085E-08,-5.87070727287432E-06,,,,,
1744147814.54307,0.000738540537835703,0.00100743618896301,,,,,
1744147814.55319,0.000257513162712518,0.00035127127896697,,,,,
1744147814.56373,8.97892879258081E-05,0.000122480721756832,,,,,
1744147814.57409,3.13075889059721E-05,4.27063871175455E-05,,,,,
1744147814.58455,1.09162812902151E-05,1.48907965085483E-05,,,,,
1744147814.59526,3.80627195974091E-06,5.19209977199609E-06,,,,,
1744147814.606,1.3271649977613E-06,1.8103733294804E-06,,,,,
1744147814.61703,4.62753849710372E-07,6.31238235111832E-07,,,,,
1744147814.62781,1.61352319268929E-07,2.20099255940493E-07,,,,,
1744147814.63838,5.62601040822202E-08,7.67439631150301E-08,,,,,
1744147814.64931,1.96167147583418E-08,2.67590653718354E-08,,,,,
1744147814.65961,6.83995531408598E-09,9.33040495966238E-09,,,,,
1744147814.67034,2.38497520334027E-09,3.25339152038252E-09,,,,,
1744147814.68176,8.31620193189218E-10,1.13443832190909E-09,,,,,
1744147814.69225,2.89999370488563E-10,3.95564526533956E-10,,,,,
1744147814.70306,1.01148529201924E-10,1.37894843588755E-10,,,,,
1744147814.7132,3.53010634166926E-11,4.80211501807779E-11,,,,,
1744147814.7242,1.2342314342901E-11,1.6667395077171E-11,,,,,
1744147814.73461,4.33803208579875E-12,5.72834552584166E-12,,,,,
1744147814.74492,1.54815335608313E-12,1.91349862923978E-12,,,,,
1744147814.75592,5.76538247943571E-13,5.85794045431627E-13,,,,,
1744147814.76596,2.3903868258E-13,1.26652498817391E-13,,,,,
1744147814.77637,1.22782860756873E-13,-2.92098739412627E-14,,,,,
1744147814.78686,8.38290022532404E-14,-7.93502122201578E-14,,,,,
1744147814.79691,7.20085128146318E-14,-9.2860150234378E-14,,,,,
1744147814.80903,6.98532939943814E-14,-9.3912269997218E-14,,,,,
1744147814.81937,7.13015551288802E-14,-9.09542675832436E-14,,,,,
1744147814.83007,7.42738923760882E-14,-8.6921061657975E-14,,,,,
1744147814.84046,7.80858217452508E-14,-8.28128068788561E-14,,,,,
1744147814.85203,8.25462050612023E-14,-7.89504007157249E-14,,,,,
1744147814.86218,8.76438630611319E-14,-7.54177931325323E-14,,,,,
1744147814.87219,9.34380636296936E-14,-7.22179167064194E-14,,,,,
1744147814.88345,1.00018444780696E-13,-6.93277640167649E-14,,,,,
1744147814.89387,1.07485011099914E-13,-6.67178633043343E-14,,,,,
1744147814.90465,1.15925872878981E-13,-6.43589112271481E-14,,,,,
1744147814.9152,1.25374782740988E-13,-6.22237888395538E-14,,,,,
1744147814.92753,1.35721785129991E-13,-6.02879525013192E-14,,,,,
1744147814.93682,1.46526576111185E-13,-5.85293461114667E-14,,,,,
1744147814.94779,1.56653143122337E-13,-5.69282964014481E-14,,,,,
1744147814.95812,1.63635305474964E-13,-5.54680709468981E-14,,,,,
1744147814.96885,1.62889024182992E-13,-5.41368423353949E-14,,,,,
1744147814.97912,1.47738411918668E-13,-5.29316627567567E-14,,,,,
1744147814.98946,1.12554895661997E-13,-5.18611758366208E-14,,,,,
1744147814.99971,5.93820999023143E-14,-5.09385531134999E-14,,,,,
1744147815.01031,4.16259228553415E-16,-5.01638092376758E-14,,,,,
1744147815.02098,-5.00982264322548E-14,-4.95166332399878E-14,,,,,
1744147815.031,-8.498526803854E-14,-4.89693924662413E-14,,,,,
1744147815.04144,-1.04734595537436E-13,-4.85012206053703E-14,,,,,
1744147815.05215,-1.13316437371823E-13,-4.81012550087035E-14,,,,,
1744147815.06296,-1.14885453989842E-13,-4.77654620850174E-14,,,,,
1744147815.0733,-1.12544395219393E-13,-4.74930320030518E-14,,,,,
1744147815.08353,-1.08274552059794E-13,-4.72842763015246E-14,,,,,
1744147815.09411,-1.03229496432192E-13,-4.71398131179757E-14,,,,,
1744147815.10477,-9.8037153565761E-14,-4.7060235578756E-14,,,,,
1744147815.11519,-9.30170734025641E-14,-4.70461572270988E-14,,,,,
1744147815.12557,-8.83169004260457E-14,-4.70982964011535E-14,,,,,
1744147815.1369,-8.39918223699291E-14,-4.72175780202407E-14,,,,,
1744147815.14708,-8.00494097843039E-14,-4.74051715116001E-14,,,,,
1744147815.15703,-7.64736607124659E-14,-4.76626587363656E-14,,,,,
1744147815.16873,-7.32385461707592E-14,-4.79919246816582E-14,,,,,
1744147815.17861,-7.03145603560011E-14,-4.83954127698682E-14,,,,,
1744147815.18917,-6.76723283282111E-14,-4.88759871836144E-14,,,,,
1744147815.20007,-6.52843477814012E-14,-4.94371599010672E-14,,,,,
1744147815.21021,-6.31254621894035E-14,-5.00830590084458E-14,,,,,
1744147815.21997,-6.11732461313228E-14,-5.08184870857082E-14,,,,,
1744147815.23126,-5.9407831927609E-14,-5.16490542558395E-14,,,,,
1744147815.24165,-5.78117890225654E-14,-5.25812826307378E-14,,,,,
1744147815.25155,-5.63698474585845E-14,-5.36227082892165E-14,,,,,
1744147815.2616,-5.50686564243245E-14,-5.47820031105437E-14,,,,,
1744147815.2726,-5.38966116497231E-14,-5.60691404926273E-14,,,,,
1744147815.28275,-5.28435466794292E-14,-5.74955612417231E-14,,,,,
1744147815.29348,-5.19006884205136E-14,-5.90744307706016E-14,,,,,
1744147815.30378,-5.1060388639801E-14,-6.08208201874154E-14,,,,,
1744147815.31494,-5.03160447629013E-14,-6.27519782474858E-14,,,,,
1744147815.32482,-4.9661950687991E-14,-6.48875510804252E-14,,,,,
1744147815.33604,-4.90931882029651E-14,-6.72498364016655E-14,,,,,
1744147815.34632,-4.86055865989065E-14,-6.98638465926956E-14,,,,,
1744147815.35648,-4.81956152256505E-14,-7.27573815594474E-14,,,,,
1744147815.36769,-4.78603121512822E-14,-7.59604873901512E-14,,,,,
1744147815.3781,-4.75972407398391E-14,-7.95042676496262E-14,,,,,
1744147815.3893,-4.74044104503427E-14,-8.34182998339238E-14,,,,,
1744147815.39921,-4.72802748852343E-14,-8.77250275785357E-14,,,,,
1744147815.40976,-4.72235927956568E-14,-9.24295331082505E-14,,,,,
1744147815.42047,-4.7233449386027E-14,-9.74990677440826E-14,,,,,
1744147815.43048,-4.73091027910086E-14,-1.02825148900053E-13,,,,,
1744147815.44117,-4.74498756010841E-14,-1.08150824076521E-13,,,,,
1744147815.45112,-4.76550471470696E-14,-1.12936006689088E-13,,,,,
1744147815.46123,-4.79236728178221E-14,-1.16114827177175E-13,,,,,
1744147815.47298,-4.82547332464591E-14,-1.15696319554954E-13,,,,,
1744147815.4835,-4.86479842164413E-14,-1.08259130289911E-13,,,,,
1744147815.49354,-4.91066708532912E-14,-8.88232855919309E-14,,,,,
1744147815.50389,-4.96429405581492E-14,-5.25529398698605E-14,,,,,
1744147815.51464,-5.02818487011205E-14,2.9386418426887E-16,,,,,
1744147815.52467,-5.10534092509459E-14,5.98379809316691E-14,,,,,
1744147815.53499,-5.1973617875957E-14,1.11022206517888E-13,,,,,
1744147815.54614,-5.30379234749045E-14,1.44279128690638E-13,,,,,
1744147815.55634,-5.42343735319883E-14,1.59399611843951E-13,,,,,
1744147815.56622,-5.55570078626056E-14,1.61392256066321E-13,,,,,
1744147815.57684,-5.70094379984031E-14,1.55791044351823E-13,,,,,
1744147815.58812,-5.86026490757924E-14,1.46648472615255E-13,,,,,
1744147815.59888,-6.03523958533824E-14,1.36390964339327E-13,,,,,
1744147815.60895,-6.22776360940498E-14,1.26281988345793E-13,,,,,
1744147815.62147,-6.44000202851873E-14,1.16891273360654E-13,,,,,
1744147815.63121,-6.67439173885044E-14,1.08417476826404E-13,,,,,
1744147815.6418,-6.93367830892959E-14,1.00877788876907E-13,,,,,
1744147815.6526,-7.22095130295093E-14,9.4209737186674E-14,,,,,
1744147815.66258,-7.53967236161078E-14,8.8322459162647E-14,,,,,
1744147815.67335,-7.89365782234618E-14,8.31207955185596E-14,,,,,
1744147815.68389,-8.28702179872083E-14,7.85158903027354E-14,,,,,
1744147815.69441,-8.72395076395145E-14,7.44289013089731E-14,,,,,
1744147815.70432,-9.20822405165494E-14,7.0791659921989E-14,,,,,
1744147815.71573,-9.74221752826195E-14,6.7545928194983E-14,,,,,
1744147815.72569,-1.03249028388539E-13,6.46422635815438E-14,,,,,
1744147815.73711,-1.09479312906E-13,6.2038757249581E-14,,,,,
1744147815.74705,-1.15880506500283E-13,5.96999061315948E-14,,,,,
1744147815.75863,-1.21926411596291E-13,5.75954956543375E-14,,,,,
1744147815.76857,-1.26533059992368E-13,5.56998877974563E-14,,,,,
1744147815.77913,-1.27621399046663E-13,5.39914579588857E-14,,,,,
1744147815.78983,-1.21567233847984E-13,5.24523909351033E-14,,,,,
1744147815.80016,-1.03104122382942E-13,5.10690489806622E-14,,,,,
1744147815.81133,-6.72760386105899E-14,4.9832243387283E-14,,,,,
1744147815.82148,-1.46968395389591E-14,4.87356304202916E-14,,,,,
1744147815.8323,4.43278349116821E-14,4.77715359069761E-14,,,,,
1744147815.84217,9.50516793072658E-14,4.69279206495725E-14,,,,,
1744147815.85288,1.28577253117411E-13,4.61910506390338E-14,,,,,
1744147815.8631,1.44864437175447E-13,4.55498988480867E-14,,,,,
1744147815.87311,1.485922575282E-13,4.49974825539548E-14,,,,,
1744147815.88415,1.44880552973379E-13,4.45297186309274E-14,,,,,
1744147815.89454,1.37507682863806E-13,4.4144099969901E-14,,,,,
1744147815.90465,1.28779298745902E-13,4.38389256609549E-14,,,,,
1744147815.915,1.19935964694746E-13,4.36129027184595E-14,,,,,
1744147815.9256,1.11570602689213E-13,4.34651652833132E-14,,,,,
1744147815.93578,1.03920538296488E-13,4.33952185270739E-14,,,,,
1744147815.94657,9.70423928908264E-14,4.34029656411813E-14,,,,,
1744147815.95715,9.09078150190988E-14,4.34888015206012E-14,,,,,
1744147815.96822,8.54537429293044E-14,4.36535547278803E-14,,,,,
1744147815.97779,8.06070256092857E-14,4.38985956742358E-14,,,,,
1744147815.98874,7.62959239491645E-14,4.42258279747372E-14,,,,,
1744147815.99879,7.24548129803739E-14,4.46377480658729E-14,,,,,
1744147816.00915,6.90257981500467E-14,4.51374983450096E-14,,,,,
1744147816.02026,6.59586657187665E-14,4.57288939298569E-14,,,,,
1744147816.03006,6.3210390478571E-14,4.64165311735523E-14,,,,,
1744147816.04137,6.0744142244291E-14,4.7205854451515E-14,,,,,
1744147816.05161,5.85284886396937E-14,4.81032585372362E-14,,,,,
1744147816.06235,5.65366317649422E-14,4.91162901283577E-14,,,,,
1744147816.07372,5.47456207405584E-14,5.02536798441885E-14,,,,,
1744147816.08453,5.31358964509305E-14,5.15256157428081E-14,,,,,
1744147816.09547,5.16905906076083E-14,5.29439974580556E-14,,,,,
1744147816.10522,5.03953097491259E-14,5.45227121289825E-14,,,,,
1744147816.1158,4.92376287017461E-14,5.62778806763764E-14,,,,,
1744147816.12667,4.82069003019794E-14,5.82283730698433E-14,,,,,
1744147816.13793,4.72939248639994E-14,6.0396229323511E-14,,,,,
1744147816.14905,4.64908370295932E-14,6.28072601711383E-14,,,,,
1744147816.15917,4.57908987262044E-14,6.54917733731498E-14,,,,,
1744147816.17022,4.51883659726959E-14,6.84853114620043E-14,,,,,
1744147816.18103,4.46783504267325E-14,7.18296366043433E-14,,,,,
1744147816.19132,4.42567894472487E-14,7.55735833802098E-14,,,,,
1744147816.20162,4.39203228680952E-14,7.97740279513703E-14,,,,,
1744147816.2124,4.36662424877705E-14,8.4496193210016E-14,,,,,
1744147816.22222,4.34924381100338E-14,8.98136605965668E-14,,,,,
1744147816.23331,4.33973864579377E-14,9.58050879486445E-14,,,,,
1744147816.24311,4.3380060331239E-14,1.02547406349281E-13,,,,,
1744147816.25352,4.34399469226389E-14,1.10097891217692E-13,,,,,
1744147816.26385,4.35770052154139E-14,1.18456286140065E-13,,,,,
1744147816.27448,4.37916086426735E-14,1.27484679461646E-13,,,,,
1744147816.28536,4.40845150346314E-14,1.36744917328959E-13,,,,,
1744147816.29596,4.44567877225681E-14,1.45185056053597E-13,,,,,
1744147816.30678,4.49098555223166E-14,1.50596203495181E-13,,,,,
1744147816.3169,4.54457694394555E-14,1.48906949750699E-13,,,,,
1744147816.32723,4.6068233189921E-14,1.34047156640073E-13,,,,,
1744147816.33892,4.67844875840409E-14,1.00363379495496E-13,,,,,
1744147816.34805,4.76064636229784E-14,4.86502093182416E-14,,,,,
1744147816.35939,4.85479530630987E-14,-1.01603550645622E-14,,,,,
1744147816.36941,4.96195523001247E-14,-6.15210302175446E-14,,,,,
1744147816.37939,5.08279486049647E-14,-9.71241945144909E-14,,,,,
1744147816.39012,5.21796041952612E-14,-1.16845218644623E-13,,,,,
1744147816.40015,5.36839119819968E-14,-1.24704648114707E-13,,,,,
1744147816.41117,5.53541291149981E-14,-1.25157802230501E-13,,,,,
1744147816.42226,5.72073574605208E-14,-1.21577327121393E-13,,,,,
1744147816.43163,5.92644400192842E-14,-1.16109121155237E-13,,,,,
1744147816.4428,6.15501047323373E-14,-1.09983162473941E-13,,,,,
1744147816.45348,6.40936209790266E-14,-1.0385028511911E-13,,,,,
1744147816.46351,6.69293647173784E-14,-9.80262027731577E-14,,,,,
1744147816.47384,7.00979179193119E-14,-9.26434683944922E-14,,,,,
1744147816.48384,7.36472538746642E-14,-8.77393911959078E-14,,,,,
1744147816.49496,7.76340298447832E-14,-8.33042265851187E-14,,,,,
1744147816.5052,8.21249908603952E-14,-7.93069606337203E-14,,,,,
1744147816.5157,8.7198183025151E-14,-7.57086811089016E-14,,,,,
1744147816.52622,9.29434375034763E-14,-7.24692922627601E-14,,,,,
1744147816.5371,9.94607906753753E-14,-6.95506422405737E-14,,,,,
1744147816.54783,1.06854113554201E-13,-6.6917698355955E-14,,,,,
1744147816.55794,1.15215226950891E-13,-6.45391117840009E-14,,,,,
1744147816.56855,1.24585046215979E-13,-6.23868039923736E-14,,,,,
1744147816.57897,1.348702590016E-13,-6.04357849205964E-14,,,,,
1744147816.58959,1.45667411236388E-13,-5.86637343967E-14,,,,,
1744147816.60018,1.55915131768783E-13,-5.70507247712015E-14,,,,,
1744147816.61069,1.63282718235909E-13,-5.5579787954841E-14,,,,,
1744147816.62112,1.63376139600304E-13,-5.42385151724391E-14,,,,,
1744147816.63184,1.49629072367912E-13,-5.30231047232881E-14,,,,,
1744147816.64183,1.16108618756737E-13,-5.194135288837E-14,,,,,
1744147816.65255,6.40281562453763E-14,-5.1006661829552E-14,,,,,
1744147816.66262,4.95370079428707E-15,-5.02206670658114E-14,,,,,
1744147816.6733,-4.66161737157515E-14,-4.95643374608891E-14,,,,,
1744147816.68384,-8.28059849546599E-14,-4.90100122662021E-14,,,,,
1744147816.69375,-1.03633381619612E-13,-4.85360635593157E-14,,,,,
1744147816.70486,-1.12941653654714E-13,-4.81308786947057E-14,,,,,
1744147816.71529,-1.14938795581376E-13,-4.77900116845236E-14,,,,,
1744147816.72592,-1.12822847648015E-13,-4.75125041821403E-14,,,,,
1744147816.73669,-1.08655185881103E-13,-4.7298658917131E-14,,,,,
1744147816.74708,-1.03643291119048E-13,-4.71490591157258E-14,,,,,
1744147816.75777,-9.84478224977541E-14,-4.70642864930477E-14,,,,,
1744147816.76767,-9.34068189673516E-14,-4.70449613550409E-14,,,,,
1744147816.77835,-8.86781891532525E-14,-4.70917993157969E-14,,,,,
1744147816.78978,-8.43224752300289E-14,-4.72056967936718E-14,,,,,
1744147816.80014,-8.0349868156001E-14,-4.73877991059594E-14,,,,,
1744147816.81089,-7.67457636194854E-14,-4.76396455554703E-14,,,,,
1744147816.82144,-7.34845125412672E-14,-4.79631152678574E-14,,,,,
1744147816.83201,-7.05368064429592E-14,-4.83605805079671E-14,,,,,
1744147816.84276,-6.78731940567481E-14,-4.88349090633906E-14,,,,,
1744147816.85356,-6.54658958461501E-14,-4.93895269672532E-14,,,,,
1744147816.86463,-6.32896138508241E-14,-5.00284847476257E-14,,,,,
1744147816.8751,-6.13216730665348E-14,-5.07565820945619E-14,,,,,
1744147816.88552,-5.95420273540544E-14,-5.15793463391613E-14,,,,,
1744147816.89671,-5.79330917130868E-14,-5.25032209126038E-14,,,,,
1744147816.90664,-5.64793719730152E-14,-5.35356645693352E-14,,,,,
1744147816.91775,-5.516741361856E-14,-5.46852209918815E-14,,,,,
1744147816.92787,-5.39854650907939E-14,-5.5961756211642E-14,,,,,
1744147816.9381,-5.29232673977102E-14,-5.73766288930058E-14,,,,,
1744147816.94838,-5.19719360446064E-14,-5.89428322638855E-14,,,,,
1744147816.95836,-5.11237283100881E-14,-6.06752867215558E-14,,,,,
1744147816.96864,-5.03719469689156E-14,-6.25910620805453E-14,,,,,
1744147816.97943,-4.97108495984924E-14,-6.47095728781064E-14,,,,,
1744147816.99047,-4.91354554824582E-14,-6.70529004500223E-14,,,,,
1744147817.00118,-4.86415272876726E-14,-6.96458858060761E-14,,,,,
1744147817.01102,-4.82254875806471E-14,-7.2516074267977E-14,,,,,
1744147817.02218,-4.7884346565471E-14,-7.56933924584284E-14,,,,,
1744147817.033,-4.76155950188462E-14,-7.92089528598125E-14,,,,,
1744147817.04301,-4.74172318830333E-14,-8.30925051936957E-14,,,,,
1744147817.05341,-4.72876649529317E-14,-8.73674375982922E-14,,,,,
1744147817.063,-4.72256566659717E-14,-9.20407573806631E-14,,,,,
1744147817.07418,-4.72302455516668E-14,-9.70839544146909E-14,,,,,
1744147817.08511,-4.73006782521373E-14,-1.02396382104283E-13,,,,,
1744147817.09565,-4.74362927535368E-14,-1.0773702864908E-13,,,,,
1744147817.10622,-4.76363631825108E-14,-1.12595349534429E-13,,,,,
1744147817.1167,-4.7899969159835E-14,-1.1595964280765E-13,,,,,
1744147817.12663,-4.82260959806962E-14,-1.15931073429883E-13,,,,,
1744147817.13749,-4.86143530070517E-14,-1.0921795655109E-13,,,,,
1744147817.14808,-4.906754420256E-14,-9.09395358361549E-14,,,,,
1744147817.15828,-4.95968865060572E-14,-5.61082061753433E-14,,,,,
1744147817.1687,-5.02264771239783E-14,-4.34968200517525E-15,,,,,
1744147817.17888,-5.09865874688702E-14,5.52134788278177E-14,,,,,
1744147817.18945,-5.1894918767502E-14,1.07540254905104E-13,,,,,
1744147817.20047,-5.29482091434275E-14,1.42339903582124E-13,,,,,
1744147817.21155,-5.41344794636835E-14,1.58752756809242E-13,,,,,
1744147817.22274,-5.54470872010299E-14,1.61574759857151E-13,,,,,
1744147817.23312,-5.68888629362886E-14,1.56406175221346E-13,,,,,
1744147817.24388,-5.84703467408792E-14,1.47437789454245E-13,,,,,
1744147817.25454,-6.02069769490066E-14,1.37210911082312E-13,,,,,
1744147817.26466,-6.21175080356404E-14,1.27062766008473E-13,,,,,
1744147817.27477,-6.42233625346663E-14,1.17604429008575E-13,,,,,
1744147817.28664,-6.65486707206856E-14,1.09055622272283E-13,,,,,
1744147817.29682,-6.91206480740018E-14,1.01443360865126E-13,,,,,
1744147817.30711,-7.19699026519361E-14,9.47092690111034E-14,,,,,
1744147817.31813,-7.51307115061717E-14,8.87635148681641E-14,,,,,
1744147817.32851,-7.8641076790216E-14,8.35107946801014E-14,,,,,
1744147817.33949,-8.25418254379165E-14,7.88614916563645E-14,,,,,
1744147817.34994,-8.68749585740736E-14,7.47360153286227E-14,,,,,
1744147817.36014,-9.16788610755614E-14,7.106530266901E-14,,,,,
1744147817.3704,-9.69789940209381E-14,6.77904059306692E-14,,,,,
1744147817.38121,-1.02768821188987E-13,6.48611960232682E-14,,,,,
1744147817.39108,-1.08972943040664E-13,6.2235262210426E-14,,,,,
1744147817.40132,-1.15374708876853E-13,5.98765662624505E-14,,,,,
1744147817.41168,-1.21479105812705E-13,5.77545683725471E-14,,,,,
1744147817.42221,-1.26260076354043E-13,5.58432466043739E-14,,,,,
